Row Labels,Count of Aboard,Count of cn/ln,Count of Aboard Passangers,Count of Aboard Crew,Count of Fatalities,Count of Fatalities Passangers,Count of Fatalities Crew
5/11/1990,2,2,2,2,2,2,2
5/18/1990,1,1,1,1,1,1,1
6/6/1990,2,2,2,2,2,2,2
6/10/1990,1,1,1,1,1,1,1
7/5/1990,1,1,1,1,1,1,1
7/27/1990,1,0,1,1,1,1,1
7/31/1990,1,1,1,1,1,1,1
8/1/1990,1,1,1,1,1,1,1
8/10/1990,1,0,1,1,1,1,1
8/27/1990,1,1,1,1,1,1,1
8/29/1990,1,1,1,1,1,1,1
9/3/1990,1,1,1,1,1,1,1
9/11/1990,1,1,1,1,1,1,1
9/12/1990,1,1,1,1,1,1,1
9/14/1990,1,1,1,1,1,1,1
9/20/1990,1,1,1,1,1,1,1
9/24/1990,1,1,1,1,1,1,1
10/2/1990,1,1,1,1,1,1,1
10/3/1990,1,1,1,1,1,1,1
10/19/1990,1,1,1,1,1,1,1
10/24/1990,1,1,1,1,1,1,1
11/14/1990,1,1,1,1,1,1,1
11/18/1990,1,1,1,1,1,1,1
11/19/1990,1,1,1,1,1,1,1
11/21/1990,1,1,1,1,1,1,1
11/25/1990,1,1,1,1,1,1,1
12/3/1990,1,1,1,1,1,1,1
12/4/1990,1,1,1,1,1,1,1
12/6/1990,1,1,1,1,1,1,1
1/10/1991,1,1,1,1,1,1,1
1/30/1991,1,1,1,1,1,1,1
1/31/1991,1,1,1,1,1,1,1
2/1/1991,1,1,1,1,1,1,1
2/5/1991,1,1,1,1,1,1,1
2/14/1991,1,1,1,1,1,1,1
2/17/1991,1,1,1,1,1,1,1
2/20/1991,1,1,1,1,1,1,1
2/22/1991,1,0,1,1,1,1,1
3/3/1991,1,1,1,1,1,1,1
3/5/1991,1,1,1,1,1,1,1
3/16/1991,2,2,2,2,2,2,2
3/21/1991,2,2,2,2,2,2,2
3/23/1991,1,1,1,1,1,1,1
3/25/1991,1,1,1,1,1,1,1
4/4/1991,2,2,2,2,2,2,2
4/5/1991,1,1,1,1,1,1,1
4/19/1991,1,1,1,1,1,1,1
5/9/1991,1,1,1,1,1,1,1
5/13/1991,1,1,1,1,1,1,1
5/15/1991,1,1,1,1,1,1,1
5/23/1991,1,1,1,1,1,1,1
5/24/1991,1,1,1,1,1,1,1
5/26/1991,1,1,1,1,1,1,1
6/1/1991,1,1,1,1,1,1,1
6/10/1991,1,1,1,1,1,1,1
6/20/1991,1,1,1,1,1,1,1
6/26/1991,2,2,2,2,2,2,2
7/4/1991,1,1,1,1,1,1,1
7/9/1991,1,1,1,1,1,1,1
7/10/1991,1,1,1,1,1,1,1
7/11/1991,1,1,1,1,1,1,1
7/25/1991,1,1,1,1,1,1,1
8/6/1991,1,1,1,1,1,1,1
8/14/1991,1,1,1,1,1,1,1
8/16/1991,1,1,1,1,1,1,1
8/20/1991,1,1,1,1,1,1,1
8/28/1991,1,0,1,1,1,1,1
9/3/1991,1,1,1,1,1,1,1
9/4/1991,1,1,1,1,1,1,1
9/11/1991,1,1,1,1,1,1,1
9/16/1991,1,1,1,1,1,1,1
9/17/1991,1,1,1,1,1,1,1
9/18/1991,1,1,1,1,1,1,1
9/23/1991,1,1,1,1,1,1,1
9/26/1991,1,1,1,1,1,1,1
9/27/1991,1,1,1,1,1,1,1
9/29/1991,1,1,1,1,1,1,1
10/5/1991,1,1,1,1,1,1,1
10/13/1991,1,1,1,1,1,1,1
10/25/1991,2,2,2,2,2,2,2
10/30/1991,1,1,1,1,1,1,1
11/1/1991,1,0,1,1,1,1,1
11/7/1991,1,1,1,1,1,1,1
11/11/1991,1,1,1,1,1,1,1
11/16/1991,1,0,1,1,1,1,1
11/20/1991,2,1,2,2,2,2,2
11/25/1991,1,1,1,1,1,1,1
11/26/1991,1,1,1,1,1,1,1
11/29/1991,1,1,1,1,1,1,1
12/22/1991,1,1,1,1,1,1,1
12/27/1991,1,1,1,1,1,1,1
12/29/1991,1,1,1,1,1,1,1
1/20/1992,1,1,1,1,1,1,1
1/28/1992,1,0,1,1,1,1,1
2/3/1992,1,1,1,1,1,1,1
2/9/1992,1,1,1,1,1,1,1
2/15/1992,1,1,1,1,1,1,1
2/20/1992,1,0,1,1,1,1,1
3/2/1992,1,1,1,1,1,1,1
3/12/1992,1,1,1,1,1,1,1
3/22/1992,1,1,1,1,1,1,1
3/24/1992,1,1,1,1,1,1,1
4/4/1992,1,1,1,1,1,1,1
4/7/1992,1,1,1,1,1,1,1
4/10/1992,1,1,1,1,1,1,1
4/14/1992,1,1,1,1,1,1,1
4/16/1992,1,1,1,1,1,1,1
4/22/1992,2,2,2,2,2,2,2
4/26/1992,1,1,1,1,1,1,1
6/6/1992,1,1,1,1,1,1,1
6/7/1992,1,1,1,1,1,1,1
6/22/1992,2,2,2,2,2,2,2
7/5/1992,1,1,1,1,1,1,1
7/13/1992,1,1,1,1,1,1,1
7/14/1992,2,1,2,2,2,2,2
7/20/1992,1,1,1,1,1,1,1
7/24/1992,2,2,2,2,2,2,2
7/27/1992,1,1,1,1,1,1,1
7/30/1992,1,1,1,1,1,1,1
7/31/1992,2,2,2,2,2,2,2
8/21/1992,1,1,1,1,1,1,1
8/25/1992,1,1,1,1,1,1,1
8/27/1992,3,3,3,3,3,3,3
8/31/1992,1,1,1,1,1,1,1
9/10/1992,1,1,1,1,1,1,1
9/12/1992,1,1,1,1,1,1,1
9/16/1992,1,1,1,1,1,1,1
9/18/1992,1,1,1,1,1,1,1
9/19/1992,1,1,1,1,1,1,1
9/21/1992,1,1,1,1,1,1,1
9/26/1992,1,1,1,1,1,1,1
9/28/1992,1,1,1,1,1,1,1
10/4/1992,1,1,1,1,1,1,1
10/7/1992,1,1,1,1,1,1,1
10/8/1992,1,1,1,1,1,1,1
10/9/1992,1,1,1,1,1,1,1
10/18/1992,1,1,1,1,1,1,1
10/19/1992,1,1,1,1,1,1,1
10/21/1992,1,1,1,1,1,1,1
10/29/1992,1,1,1,1,1,1,1
11/11/1992,2,1,2,2,2,2,2
11/14/1992,1,1,1,1,1,1,1
11/15/1992,1,1,1,1,1,1,1
11/24/1992,1,1,1,1,1,1,1
11/30/1992,1,1,1,1,1,1,1
12/9/1992,1,1,1,1,1,1,1
12/13/1992,1,1,1,1,1,1,1
12/14/1992,1,0,1,1,1,1,1
12/21/1992,1,1,1,1,1,1,1
12/22/1992,1,1,1,1,1,1,1
1/3/1993,1,1,1,1,1,1,1
1/6/1993,1,1,1,1,1,1,1
1/9/1993,1,1,1,1,1,1,1
1/13/1993,1,1,1,1,1,1,1
1/14/1993,1,1,1,1,1,1,1
1/27/1993,1,1,1,1,1,1,1
1/31/1993,1,1,1,1,1,1,1
2/8/1993,1,1,1,1,1,1,1
2/10/1993,1,0,1,1,1,1,1
2/20/1993,1,1,1,1,1,1,1
2/28/1993,1,1,1,1,1,1,1
3/5/1993,1,1,1,1,1,1,1
3/23/1993,1,1,1,1,1,1,1
3/31/1993,1,1,1,1,1,1,1
4/1/1993,1,1,1,1,1,1,1
4/2/1993,1,1,1,1,1,1,1
4/6/1993,1,1,1,1,1,1,1
4/19/1993,1,1,1,1,1,1,1
4/23/1993,1,1,1,1,1,1,1
4/26/1993,1,1,1,1,1,1,1
4/27/1993,2,1,2,2,2,2,2
5/11/1993,1,1,1,1,1,1,1
5/15/1993,1,1,1,1,1,1,1
5/19/1993,1,1,1,1,1,1,1
6/6/1993,1,1,1,1,1,1,1
6/9/1993,1,1,1,1,1,1,1
6/16/1993,1,1,1,1,1,1,1
6/17/1993,1,1,1,1,1,1,1
7/1/1993,1,1,1,1,1,1,1
7/6/1993,1,0,1,1,1,1,1
7/12/1993,1,1,1,1,1,1,1
7/23/1993,1,1,1,1,1,1,1
7/26/1993,1,1,1,1,1,1,1
7/30/1993,1,1,1,1,1,1,1
7/31/1993,1,1,1,1,1,1,1
8/18/1993,1,1,1,1,1,1,1
8/26/1993,1,1,1,1,1,1,1
8/28/1993,1,1,1,1,1,1,1
9/14/1993,1,1,1,1,1,1,1
9/21/1993,1,1,1,1,1,1,1
9/22/1993,1,1,1,1,1,1,1
10/4/1993,1,0,1,1,1,1,1
10/25/1993,1,1,1,1,1,1,1
10/26/1993,1,1,1,1,1,1,1
10/27/1993,1,1,1,1,1,1,1
11/10/1993,1,1,1,1,1,1,1
11/13/1993,1,1,1,1,1,1,1
11/15/1993,1,1,1,1,1,1,1
11/20/1993,1,1,1,1,1,1,1
12/1/1993,1,1,1,1,1,1,1
12/3/1993,1,1,1,1,1,1,1
12/9/1993,1,1,1,1,1,1,1
12/13/1993,1,1,1,1,1,1,1
12/15/1993,1,1,1,1,1,1,1
12/26/1993,1,1,1,1,1,1,1
1/3/1994,1,1,1,1,1,1,1
1/7/1994,1,1,1,1,1,1,1
2/24/1994,1,1,1,1,1,1,1
2/25/1994,2,2,2,2,2,2,2
3/2/1994,1,1,1,1,1,1,1
3/8/1994,1,1,1,1,1,1,1
3/14/1994,1,1,1,1,1,1,1
3/17/1994,1,1,1,1,1,1,1
3/18/1994,2,2,2,2,2,2,2
3/21/1994,1,1,1,1,1,1,1
3/23/1994,1,1,1,1,1,1,1
4/3/1994,1,1,1,1,1,1,1
4/4/1994,1,1,1,1,1,1,1
4/6/1994,2,2,2,2,2,2,2
4/14/1994,1,0,1,1,1,1,1
4/25/1994,1,1,1,1,1,1,1
4/26/1994,1,1,1,1,1,1,1
5/7/1994,1,1,1,1,1,1,1
5/23/1994,1,1,1,1,1,1,1
5/28/1994,1,1,1,1,1,1,1
6/2/1994,1,1,1,1,1,1,1
6/6/1994,1,1,1,1,1,1,1
6/13/1994,1,1,1,1,1,1,1
6/18/1994,2,2,2,2,2,2,2
6/26/1994,1,1,1,1,1,1,1
6/29/1994,1,0,1,1,1,1,1
6/30/1994,1,1,1,1,1,1,1
7/1/1994,1,1,1,1,1,1,1
7/2/1994,1,1,1,1,1,1,1
7/14/1994,1,0,1,1,1,1,1
7/17/1994,2,2,2,2,2,2,2
7/19/1994,1,1,1,1,1,1,1
7/26/1994,1,1,1,1,1,1,1
8/5/1994,1,0,1,1,1,1,1
8/7/1994,1,0,1,1,1,1,1
8/10/1994,1,1,1,1,1,1,1
8/11/1994,1,1,1,1,1,1,1
8/12/1994,1,1,1,1,1,1,1
8/21/1994,1,1,1,1,1,1,1
9/8/1994,1,1,1,1,1,1,1
9/13/1994,1,1,1,1,1,1,1
9/17/1994,1,1,1,1,1,1,1
9/18/1994,1,1,1,1,1,1,1
9/23/1994,1,1,1,1,1,1,1
9/26/1994,1,1,1,1,1,1,1
9/28/1994,1,1,1,1,1,1,1
9/30/1994,1,1,1,1,1,1,1
10/8/1994,1,1,1,1,1,1,1
10/12/1994,1,1,1,1,1,1,1
10/14/1994,1,1,1,1,1,1,1
10/26/1994,1,0,1,1,1,1,1
10/29/1994,2,2,2,2,2,2,2
10/31/1994,1,1,1,1,1,1,1
11/1/1994,1,1,1,1,1,1,1
11/4/1994,1,1,1,1,1,1,1
11/5/1994,1,1,1,1,1,1,1
11/16/1994,1,1,1,1,1,1,1
11/22/1994,2,2,2,2,2,2,2
11/25/1994,1,0,1,1,1,1,1
12/10/1994,1,1,1,1,1,1,1
12/13/1994,1,1,1,1,1,1,1
12/15/1994,1,1,1,1,1,1,1
12/17/1994,2,2,2,2,2,2,2
12/21/1994,1,1,1,1,1,1,1
12/26/1994,1,1,1,1,1,1,1
12/29/1994,1,1,1,1,1,1,1
1/5/1995,1,1,1,1,1,1,1
1/10/1995,1,1,1,1,1,1,1
1/11/1995,1,1,1,1,1,1,1
1/14/1995,1,1,1,1,1,1,1
1/17/1995,1,1,1,1,1,1,1
1/20/1995,2,2,2,2,2,2,2
2/16/1995,1,1,1,1,1,1,1
3/16/1995,1,1,1,1,1,1,1
3/31/1995,1,1,1,1,1,1,1
4/23/1995,1,1,1,1,1,1,1
4/29/1995,1,1,1,1,1,1,1
5/1/1995,1,1,1,1,1,1,1
5/3/1995,1,1,1,1,1,1,1
5/9/1995,1,1,1,1,1,1,1
5/13/1995,1,1,1,1,1,1,1
5/24/1995,1,1,1,1,1,1,1
5/25/1995,1,1,1,1,1,1,1
5/29/1995,1,1,1,1,1,1,1
6/9/1995,1,1,1,1,1,1,1
6/16/1995,2,2,2,2,2,2,2
6/17/1995,1,1,1,1,1,1,1
6/24/1995,1,1,1,1,1,1,1
6/27/1995,1,1,1,1,1,1,1
7/1/1995,1,1,1,1,1,1,1
7/12/1995,1,1,1,1,1,1,1
7/17/1995,1,1,1,1,1,1,1
7/18/1995,1,1,1,1,1,1,1
7/25/1995,1,1,1,1,1,1,1
8/2/1995,1,1,1,1,1,1,1
8/9/1995,2,2,2,2,2,2,2
8/14/1995,1,1,1,1,1,1,1
8/21/1995,1,1,1,1,1,1,1
9/1/1995,1,1,1,1,1,1,1
9/2/1995,2,2,2,2,2,2,2
9/9/1995,1,1,1,1,1,1,1
9/11/1995,1,1,1,1,1,1,1
9/12/1995,1,1,1,1,1,1,1
9/15/1995,1,1,1,1,1,1,1
9/21/1995,1,1,1,1,1,1,1
9/22/1995,1,1,1,1,1,1,1
9/24/1995,1,1,1,1,1,1,1
9/27/1995,1,1,1,1,1,1,1
10/3/1995,1,1,1,1,1,1,1
10/4/1995,1,1,1,1,1,1,1
11/9/1995,1,1,1,1,1,1,1
11/13/1995,1,1,1,1,1,1,1
11/22/1995,1,1,1,1,1,1,1
11/29/1995,1,1,1,1,1,1,1
11/30/1995,1,1,1,1,1,1,1
12/3/1995,1,1,1,1,1,1,1
12/5/1995,1,1,1,1,1,1,1
12/7/1995,1,1,1,1,1,1,1
12/13/1995,1,1,1,1,1,1,1
12/18/1995,1,1,1,1,1,1,1
12/20/1995,1,1,1,1,1,1,1
12/22/1995,1,1,1,1,1,1,1
1/8/1996,2,2,2,2,2,2,2
1/18/1996,1,1,1,1,1,1,1
1/22/1996,1,0,1,1,1,1,1
2/4/1996,1,1,1,1,1,1,1
2/5/1996,1,1,1,1,1,1,1
2/6/1996,1,1,1,1,1,1,1
2/11/1996,1,0,1,1,1,1,1
2/12/1996,1,1,1,1,1,1,1
2/26/1996,1,0,1,1,1,1,1
2/27/1996,1,1,1,1,1,1,1
2/29/1996,1,1,1,1,1,1,1
3/9/1996,1,0,1,1,1,1,1
3/12/1996,1,1,1,1,1,1,1
4/3/1996,1,1,1,1,1,1,1
4/5/1996,2,2,2,2,2,2,2
4/11/1996,1,1,1,1,1,1,1
5/3/1996,1,1,1,1,1,1,1
5/9/1996,1,1,1,1,1,1,1
5/10/1996,1,1,1,1,1,1,1
5/11/1996,2,2,2,2,2,2,2
5/19/1996,1,1,1,1,1,1,1
6/6/1996,1,1,1,1,1,1,1
6/9/1996,1,1,1,1,1,1,1
6/12/1996,1,1,1,1,1,1,1
6/13/1996,1,1,1,1,1,1,1
6/21/1996,1,1,1,1,1,1,1
7/6/1996,1,1,1,1,1,1,1
7/9/1996,1,1,1,1,1,1,1
7/11/1996,1,1,1,1,1,1,1
7/15/1996,1,1,1,1,1,1,1
7/17/1996,2,2,2,2,2,2,2
7/20/1996,1,1,1,1,1,1,1
7/24/1996,1,1,1,1,1,1,1
8/12/1996,1,1,1,1,1,1,1
8/14/1996,1,1,1,1,1,1,1
8/17/1996,1,1,1,1,1,1,1
8/18/1996,1,1,1,1,1,1,1
8/19/1996,1,1,1,1,1,1,1
8/29/1996,1,1,1,1,1,1,1
9/25/1996,1,1,1,1,1,1,1
10/2/1996,1,1,1,1,1,1,1
10/3/1996,1,1,1,1,1,1,1
10/6/1996,1,1,1,1,1,1,1
10/8/1996,1,1,1,1,1,1,1
10/22/1996,1,1,1,1,1,1,1
10/26/1996,1,1,1,1,1,1,1
10/31/1996,1,1,1,1,1,1,1
11/1/1996,1,1,1,1,1,1,1
11/7/1996,2,2,2,2,2,2,2
11/12/1996,1,1,1,1,1,1,1
11/14/1996,1,1,1,1,1,1,1
11/19/1996,1,1,1,1,1,1,1
11/22/1996,1,1,1,1,1,1,1
11/23/1996,1,1,1,1,1,1,1
11/27/1996,1,1,1,1,1,1,1
11/30/1996,1,1,1,1,1,1,1
12/7/1996,1,1,1,1,1,1,1
12/9/1996,1,1,1,1,1,1,1
12/17/1996,1,0,1,1,1,1,1
12/21/1996,1,1,1,1,1,1,1
12/22/1996,1,1,1,1,1,1,1
12/24/1996,2,2,2,2,2,2,2
1/7/1997,1,1,1,1,1,1,1
1/9/1997,1,1,1,1,1,1,1
1/29/1997,1,1,1,1,1,1,1
1/31/1997,1,1,1,1,1,1,1
2/1/1997,1,1,1,1,1,1,1
2/2/1997,1,1,1,1,1,1,1
2/4/1997,1,0,1,1,1,1,1
2/14/1997,1,1,1,1,1,1,1
2/19/1997,1,1,1,1,1,1,1
3/12/1997,1,1,1,1,1,1,1
3/13/1997,1,0,1,1,1,1,1
3/18/1997,1,1,1,1,1,1,1
4/1/1997,1,1,1,1,1,1,1
4/4/1997,1,1,1,1,1,1,1
4/10/1997,1,1,1,1,1,1,1
4/14/1997,1,1,1,1,1,1,1
4/15/1997,1,1,1,1,1,1,1
4/16/1997,1,1,1,1,1,1,1
4/19/1997,1,1,1,1,1,1,1
4/23/1997,1,0,1,1,1,1,1
5/8/1997,1,1,1,1,1,1,1
6/6/1997,1,1,1,1,1,1,1
6/10/1997,1,1,1,1,1,1,1
7/3/1997,1,1,1,1,1,1,1
7/6/1997,1,0,1,1,1,1,1
7/9/1997,1,1,1,1,1,1,1
7/11/1997,1,1,1,1,1,1,1
7/17/1997,1,1,1,1,1,1,1
7/18/1997,1,1,1,1,1,1,1
7/29/1997,1,1,1,1,1,1,1
7/30/1997,1,1,1,1,1,1,1
8/6/1997,1,1,1,1,1,1,1
8/7/1997,1,1,1,1,1,1,1
8/10/1997,1,1,1,1,1,1,1
8/29/1997,1,1,1,1,1,1,1
9/3/1997,1,1,1,1,1,1,1
9/6/1997,1,1,1,1,1,1,1
9/12/1997,1,1,1,1,1,1,1
9/13/1997,1,1,1,1,1,1,1
9/26/1997,1,1,1,1,1,1,1
10/8/1997,1,1,1,1,1,1,1
10/10/1997,2,2,2,2,2,2,2
10/12/1997,1,1,1,1,1,1,1
10/29/1997,1,1,1,1,1,1,1
11/8/1997,1,1,1,1,1,1,1
12/5/1997,1,1,1,1,1,1,1
12/9/1997,1,1,1,1,1,1,1
12/13/1997,1,1,1,1,1,1,1
12/15/1997,1,1,1,1,1,1,1
12/17/1997,1,1,1,1,1,1,1
12/19/1997,1,1,1,1,1,1,1
12/20/1997,1,1,1,1,1,1,1
12/27/1997,1,1,1,1,1,1,1
12/28/1997,1,1,1,1,1,1,1
12/31/1997,1,1,1,1,1,1,1
1/13/1998,2,2,2,2,2,2,2
1/27/1998,1,1,1,1,1,1,1
2/2/1998,1,1,1,1,1,1,1
2/3/1998,1,1,1,1,1,1,1
2/4/1998,1,1,1,1,1,1,1
2/5/1998,1,1,1,1,1,1,1
2/12/1998,1,1,1,1,1,1,1
2/16/1998,1,1,1,1,1,1,1
3/10/1998,1,1,1,1,1,1,1
3/18/1998,1,1,1,1,1,1,1
3/19/1998,1,1,1,1,1,1,1
3/22/1998,1,1,1,1,1,1,1
3/28/1998,1,1,1,1,1,1,1
3/31/1998,1,1,1,1,1,1,1
4/20/1998,1,1,1,1,1,1,1
5/5/1998,1,1,1,1,1,1,1
5/12/1998,1,1,1,1,1,1,1
5/25/1998,2,1,2,2,2,2,2
5/26/1998,1,0,1,1,1,1,1
6/18/1998,1,1,1,1,1,1,1
6/25/1998,1,1,1,1,1,1,1
7/13/1998,1,1,1,1,1,1,1
7/16/1998,1,1,1,1,1,1,1
7/17/1998,1,1,1,1,1,1,1
7/23/1998,1,1,1,1,1,1,1
7/27/1998,1,1,1,1,1,1,1
7/28/1998,1,1,1,1,1,1,1
7/29/1998,1,1,1,1,1,1,1
7/30/1998,2,2,2,2,2,2,2
8/4/1998,1,1,1,1,1,1,1
8/11/1998,1,1,1,1,1,1,1
8/19/1998,1,1,1,1,1,1,1
8/21/1998,1,1,1,1,1,1,1
8/24/1998,2,2,2,2,2,2,2
8/29/1998,1,1,1,1,1,1,1
9/2/1998,2,2,2,2,2,2,2
9/9/1998,1,1,1,1,1,1,1
9/10/1998,1,1,1,1,1,1,1
9/25/1998,1,1,1,1,1,1,1
9/28/1998,1,1,1,1,1,1,1
9/29/1998,1,1,1,1,1,1,1
10/2/1998,1,1,1,1,1,1,1
10/10/1998,1,1,1,1,1,1,1
10/21/1998,1,1,1,1,1,1,1
10/25/1998,1,1,1,1,1,1,1
11/1/1998,1,1,1,1,1,1,1
11/11/1998,1,1,1,1,1,1,1
11/21/1998,1,1,1,1,1,1,1
12/7/1998,1,1,1,1,1,1,1
12/11/1998,1,1,1,1,1,1,1
12/14/1998,1,1,1,1,1,1,1
12/17/1998,1,1,1,1,1,1,1
12/22/1998,1,1,1,1,1,1,1
12/26/1998,1,1,1,1,1,1,1
1/2/1999,1,1,1,1,1,1,1
1/12/1999,1,1,1,1,1,1,1
1/13/1999,2,2,2,2,2,2,2
1/16/1999,1,1,1,1,1,1,1
1/21/1999,1,0,1,1,1,1,1
2/2/1999,1,1,1,1,1,1,1
2/3/1999,1,1,1,1,1,1,1
2/8/1999,1,1,1,1,1,1,1
2/24/1999,1,1,1,1,1,1,1
2/25/1999,1,1,1,1,1,1,1
3/7/1999,1,1,1,1,1,1,1
3/18/1999,1,1,1,1,1,1,1
3/19/1999,1,1,1,1,1,1,1
4/7/1999,2,2,2,2,2,2,2
4/8/1999,1,1,1,1,1,1,1
4/15/1999,1,1,1,1,1,1,1
5/8/1999,1,1,1,1,1,1,1
5/24/1999,1,1,1,1,1,1,1
5/29/1999,1,1,1,1,1,1,1
6/1/1999,1,1,1,1,1,1,1
6/3/1999,1,0,1,1,1,1,1
6/9/1999,2,2,2,2,2,2,2
6/17/1999,1,1,1,1,1,1,1
6/25/1999,1,1,1,1,1,1,1
7/1/1999,1,1,1,1,1,1,1
7/2/1999,1,1,1,1,1,1,1
7/4/1999,1,1,1,1,1,1,1
7/7/1999,1,1,1,1,1,1,1
7/9/1999,1,1,1,1,1,1,1
7/16/1999,1,1,1,1,1,1,1
7/23/1999,2,2,2,2,2,2,2
7/24/1999,1,1,1,1,1,1,1
8/7/1999,1,1,1,1,1,1,1
8/22/1999,1,1,1,1,1,1,1
8/24/1999,1,1,1,1,1,1,1
8/26/1999,1,1,1,1,1,1,1
8/31/1999,1,1,1,1,1,1,1
9/5/1999,1,1,1,1,1,1,1
9/14/1999,3,3,3,3,3,3,3
9/17/1999,1,1,1,1,1,1,1
10/2/1999,1,1,1,1,1,1,1
10/24/1999,1,1,1,1,1,1,1
10/25/1999,1,1,1,1,1,1,1
10/31/1999,1,1,1,1,1,1,1
11/9/1999,1,1,1,1,1,1,1
11/12/1999,1,1,1,1,1,1,1
12/5/1999,1,1,1,1,1,1,1
12/7/1999,1,1,1,1,1,1,1
12/10/1999,1,1,1,1,1,1,1
12/11/1999,1,1,1,1,1,1,1
12/21/1999,1,1,1,1,1,1,1
12/22/1999,1,1,1,1,1,1,1
12/24/1999,1,1,1,1,1,1,1
12/25/1999,2,2,2,2,2,2,2
12/29/1999,1,0,1,1,1,1,1
1/5/2000,1,1,1,1,1,1,1
1/10/2000,1,1,1,1,1,1,1
1/13/2000,1,1,1,1,1,1,1
1/15/2000,1,1,1,1,1,1,1
1/30/2000,1,1,1,1,1,1,1
1/31/2000,1,1,1,1,1,1,1
2/2/2000,1,0,1,1,1,1,1
2/16/2000,1,1,1,1,1,1,1
3/5/2000,1,1,1,1,1,1,1
3/9/2000,1,1,1,1,1,1,1
3/17/2000,2,2,2,2,2,2,2
3/22/2000,1,1,1,1,1,1,1
3/24/2000,1,1,1,1,1,1,1
3/25/2000,1,1,1,1,1,1,1
3/30/2000,1,1,1,1,1,1,1
4/5/2000,1,1,1,1,1,1,1
4/19/2000,2,2,2,2,2,2,2
4/29/2000,1,1,1,1,1,1,1
5/2/2000,1,1,1,1,1,1,1
5/3/2000,1,1,1,1,1,1,1
5/10/2000,1,1,1,1,1,1,1
5/17/2000,1,1,1,1,1,1,1
5/21/2000,1,1,1,1,1,1,1
5/25/2000,1,0,1,1,1,1,1
5/31/2000,1,1,1,1,1,1,1
6/5/2000,1,1,1,1,1,1,1
6/22/2000,1,1,1,1,1,1,1
6/23/2000,1,1,1,1,1,1,1
6/27/2000,1,1,1,1,1,1,1
7/2/2000,1,1,1,1,1,1,1
7/8/2000,1,1,1,1,1,1,1
7/9/2000,1,1,1,1,1,1,1
7/13/2000,1,1,1,1,1,1,1
7/17/2000,1,1,1,1,1,1,1
7/19/2000,1,1,1,1,1,1,1
7/20/2000,1,1,1,1,1,1,1
7/21/2000,1,1,1,1,1,1,1
7/25/2000,1,1,1,1,1,1,1
7/26/2000,1,1,1,1,1,1,1
7/27/2000,1,1,1,1,1,1,1
8/2/2000,1,0,1,1,1,1,1
8/6/2000,1,1,1,1,1,1,1
8/9/2000,1,1,1,1,1,1,1
8/12/2000,1,1,1,1,1,1,1
8/23/2000,1,1,1,1,1,1,1
9/2/2000,1,1,1,1,1,1,1
9/4/2000,1,1,1,1,1,1,1
9/16/2000,1,0,1,1,1,1,1
10/6/2000,1,1,1,1,1,1,1
10/8/2000,1,1,1,1,1,1,1
10/10/2000,1,1,1,1,1,1,1
10/16/2000,1,1,1,1,1,1,1
10/19/2000,1,1,1,1,1,1,1
10/25/2000,1,1,1,1,1,1,1
10/31/2000,2,2,2,2,2,2,2
11/7/2000,1,1,1,1,1,1,1
11/9/2000,1,1,1,1,1,1,1
11/15/2000,1,1,1,1,1,1,1
11/20/2000,1,1,1,1,1,1,1
12/11/2000,1,0,1,1,1,1,1
1/4/2001,1,0,1,1,1,1,1
1/8/2001,1,1,1,1,1,1,1
1/23/2001,1,1,1,1,1,1,1
1/25/2001,1,1,1,1,1,1,1
1/27/2001,1,1,1,1,1,1,1
1/31/2001,1,1,1,1,1,1,1
2/8/2001,2,2,2,2,2,2,2
2/10/2001,1,1,1,1,1,1,1
2/27/2001,1,1,1,1,1,1,1
3/3/2001,2,2,2,2,2,2,2
3/15/2001,1,1,1,1,1,1,1
3/24/2001,1,1,1,1,1,1,1
3/26/2001,1,1,1,1,1,1,1
3/29/2001,1,1,1,1,1,1,1
4/4/2001,1,0,1,1,1,1,1
4/7/2001,1,1,1,1,1,1,1
4/28/2001,1,1,1,1,1,1,1
5/16/2001,1,1,1,1,1,1,1
5/17/2001,2,2,2,2,2,2,2
5/22/2001,1,1,1,1,1,1,1
6/15/2001,1,1,1,1,1,1,1
7/4/2001,1,1,1,1,1,1,1
7/5/2001,1,1,1,1,1,1,1
7/12/2001,1,1,1,1,1,1,1
7/14/2001,1,1,1,1,1,1,1
8/5/2001,1,1,1,1,1,1,1
8/10/2001,1,1,1,1,1,1,1
8/23/2001,1,1,1,1,1,1,1
8/24/2001,2,2,2,2,2,2,2
8/29/2001,1,1,1,1,1,1,1
9/11/2001,4,4,4,4,4,4,4
9/12/2001,1,1,1,1,1,1,1
9/15/2001,1,1,1,1,1,1,1
9/18/2001,1,1,1,1,1,1,1
10/4/2001,1,1,1,1,1,1,1
10/8/2001,2,2,2,2,2,2,2
10/10/2001,2,2,2,2,2,2,2
10/11/2001,1,1,1,1,1,1,1
10/18/2001,1,1,1,1,1,1,1
11/12/2001,1,1,1,1,1,1,1
11/19/2001,1,1,1,1,1,1,1
11/22/2001,1,1,1,1,1,1,1
11/23/2001,1,1,1,1,1,1,1
11/24/2001,1,1,1,1,1,1,1
11/27/2001,1,1,1,1,1,1,1
12/1/2001,1,1,1,1,1,1,1
12/14/2001,1,1,1,1,1,1,1
12/16/2001,1,1,1,1,1,1,1
12/26/2001,1,1,1,1,1,1,1
